"","Time","ETR","Dangle","EQT","ZenithAngle","AirMass","GHI"
"5257",5257,1328.67981703343,3.76991118430775,-5.96219727465058,164.326853388331,0,0
"5258",5258,1328.67981703343,3.76991118430775,-5.96219727465058,158.158828566643,0,0
"5259",5259,1328.67981703343,3.76991118430775,-5.96219727465058,147.195689530797,0,0
"5260",5260,1328.67981703343,3.76991118430775,-5.96219727465058,134.887399990368,0,0
"5261",5261,1328.67981703343,3.76991118430775,-5.96219727465058,122.206723703494,0,0
"5262",5262,1328.67981703343,3.76991118430775,-5.96219727465058,109.516431020638,0,0
"5263",5263,1328.67981703343,3.76991118430775,-5.96219727465058,97.0407463121849,0,0
"5264",5264,1328.67981703343,3.76991118430775,-5.96219727465058,85.002232622807,10.3095695916305,58.513009150469
"5265",5265,1328.67981703343,3.76991118430775,-5.96219727465058,73.6974790664155,3.52318054108397,236.214638981288
"5266",5266,1328.67981703343,3.76991118430775,-5.96219727465058,63.5761559055872,2.23861241368105,412.506845970193
"5267",5267,1328.67981703343,3.76991118430775,-5.96219727465058,55.3322203256168,1.75441777517588,549.675677517415
"5268",5268,1328.67981703343,3.76991118430775,-5.96219727465058,49.9317877466745,1.55121573458135,633.558904661641
"5269",5269,1328.67981703343,3.76991118430775,-5.96219727465058,48.3521141624354,1.50272847351811,657.00533847751
"5270",5270,1328.67981703343,3.76991118430775,-5.96219727465058,50.9534539669076,1.58492741611484,618.119886110015
"5271",5271,1328.67981703343,3.76991118430775,-5.96219727465058,57.1624675384743,1.83984899748634,520.066385012292
"5272",5272,1328.67981703343,3.76991118430775,-5.96219727465058,65.9553348928251,2.44277257947703,371.444909350246
"5273",5273,1328.67981703343,3.76991118430775,-5.96219727465058,76.4255610072457,4.19155838474963,189.20676272747
"5274",5274,1328.67981703343,3.76991118430775,-5.96219727465058,87.9477951382478,19.1588522410537,33.4476729113815
"5275",5275,1328.67981703343,3.76991118430775,-5.96219727465058,100.118926615625,0,0
"5276",5276,1328.67981703343,3.76991118430775,-5.96219727465058,112.667582916484,0,0
"5277",5277,1328.67981703343,3.76991118430775,-5.96219727465058,125.378554820256,0,0
"5278",5278,1328.67981703343,3.76991118430775,-5.96219727465058,138.011148221749,0,0
"5279",5279,1328.67981703343,3.76991118430775,-5.96219727465058,150.121557063754,0,0
